"","X","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"15783",18412,"2013/115","Phocoena phocoena","harbour porpoise",52.37,-6.37,"Co. Wexford",2013,"10/07/2013"
"15784",18413,"2013/114","Tursiops truncatus","bottlenose dolphin",53.24,-9.61,"Co. Galway",2013,"11/07/2013"
"15785",18415,"SW2013/384","Phocoena phocoena","Harbour porpoise",51.355,0.9994444,"Kent",2013,"14/07/2013"
"15786",18416,"SW2013/405","Lagenorhynchus albirostris","White-beaked dolphin",55.34694444,-1.5891667,"Northumberland",2013,"15/07/2013"
"15787",18417,"SW2013/380","Phocoena phocoena","Harbour porpoise",52.14277778,-4.4997222,"Ceredigion",2013,"15/07/2013"
"15788",18418,"SW2013/385","Phocoena phocoena","Harbour porpoise",53.74611111,-3.0438889,"Lancashire",2013,"16/07/2013"
"15789",18419,"2013/119","Globicephala melas","pilot whale",53.85,-9.61,"Co. Mayo",2013,"16/07/2013"
"15790",18420,"SW2013/401","Globicephala melas","Long-finned pilot whale",60.18277778,-1.5125,"Shetland",2013,"17/07/2013"
"15791",18421,"SW2013/386","Phocoena phocoena","Harbour porpoise",53.54138889,-3.1052778,"Merseyside",2013,"17/07/2013"
"15792",18422,"SW2013/381","Phocoena phocoena","Harbour porpoise",53.34305556,-3.4155556,"Denbighshire",2013,"17/07/2013"
"15793",18423,"2013/113","Balaenoptera acutorostrata","minke whale",51.549,-8.897,"Co. Cork",2013,"17/07/2013"
"15794",18424,"SW2013/382","Phocoena phocoena","Harbour porpoise",51.56527778,-4.3336111,"Swansea",2013,"18/07/2013"
"15795",18425,"SW2013/383","Phocoena phocoena","Harbour porpoise",51.43833333,0.795,"Kent",2013,"19/07/2013"
"15796",18426,"SW2013/409","Phocoena phocoena","Harbour porpoise",51.59222222,-3.9958333,"Swansea",2013,"20/07/2013"
"15797",18427,"SW2013/389","Phocoena phocoena","Harbour porpoise",51.62472222,-4.9002778,"Pembrokeshire",2013,"20/07/2013"
"15798",18428,"SW2013/423","Tursiops truncatus","Bottlenose dolphin",50.56527778,-4.9333333,"Cornwall",2013,"20/07/2013"
"15799",18429,"SW2013/396","Phocoena phocoena","Harbour porpoise",50.55611111,-5.0430556,"Cornwall",2013,"21/07/2013"
"15800",18430,"SW2013/397","Phocoena phocoena","Harbour porpoise",51.21083333,-3.4680556,"Somerset",2013,"21/07/2013"
"15801",18431,"2013/118","Phocoena phocoena","harbour porpoise",53.58,-6.1,"Co. Dublin",2013,"21/07/2013"
"15802",18432,"SW2013/398","Delphinus delphis","Short-beaked common dolphin",50.33222222,-4.7519444,"Cornwall",2013,"22/07/2013"
"15803",18433,"SW2013/399.1","Phocoena phocoena","Harbour porpoise",53.76138889,-3.0458333,"Lancashire",2013,"22/07/2013"
"15804",18434,"SW2013/399.2","Phocoena phocoena","Harbour porpoise",53.76138889,-3.0458333,"Lancashire",2013,"22/07/2013"
"15805",18435,"SW2013/404","Phocoena phocoena","Harbour porpoise",52.94472222,1.2261111,"Norfolk",2013,"22/07/2013"
"15806",18436,"SW2013/500","Phocoena phocoena","Harbour porpoise",54.21,-5.8811111,"Co. Down",2013,"22/07/2013"
"15807",18437,"2013/120","Grampus griseus","Risso's dolphin",51.95,-7.72,"Co. Waterford",2013,"22/07/2013"
"15808",18440,"2013/117","Grampus griseus","Risso's dolphin",52.34,-6.36,"Co. Wexford",2013,"23/07/2013"
"15809",18441,"SW2013/402","Phocoena phocoena","Harbour porpoise",55.96583333,-3.1316667,"City of Edinburgh",2013,"24/07/2013"
"15810",18442,"SW2013/406","Phocoena phocoena","Harbour porpoise",51.10611111,-4.2261111,"Devon",2013,"25/07/2013"
"15811",18443,"SW2013/424","Phocoena phocoena","Harbour porpoise",50.54305556,-4.9152778,"Cornwall",2013,"26/07/2013"
"15812",18444,"2013/121","Globicephala melas","pilot whale",52.12,-10.14,"Co. Kerry",2013,"26/07/2013"
"15813",18446,"SW2013/407","Stenella coeruleoalba","Striped dolphin",50.10055556,-5.4141667,"Cornwall",2013,"27/07/2013"
"15814",18447,"SW2013/415","Phocoena phocoena","Harbour porpoise",57.58638889,-3.9352778,"Highland",2013,"28/07/2013"
"15815",18448,"SW2013/412","Lagenorhynchus albirostris","White-beaked dolphin",58.49055556,-6.2263889,"Western Isles",2013,"28/07/2013"
"15816",18449,"2013/127","Tursiops truncatus","bottlenose dolphin",54.67,-8.79,"Co. Donegal",2013,"28/07/2013"
"15817",18450,"SW2013/413","Delphinus delphis","Short-beaked common dolphin",57.69027778,-3.9730556,"Highland",2013,"29/07/2013"
"15818",18451,"SW2013/414","Phocoena phocoena","Harbour porpoise",54.83694444,-4.2605556,"Dumfries and Galloway",2013,"29/07/2013"
"15819",18452,"SW2013/418","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.20972222,-1.3725,"Shetland",2013,"01/08/2013"
"15820",18453,"SW2013/416","Phocoena phocoena","Harbour porpoise",56.21166667,-2.9413889,"Fife",2013,"01/08/2013"
"15821",18454,"SW2013/410","Phocoena phocoena","Harbour porpoise",52.8625,-4.1247222,"Gwynedd",2013,"01/08/2013"
"15822",18455,"2013/126","Stenella coeruleoalba","striped dolphin",52.18,-6.56,"Co. Wexford",2013,"02/08/2013"
"15823",18456,"SW2013/419","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.68777778,-0.8475,"Shetland",2013,"03/08/2013"
"15824",18457,"SW2013/411","Phocoena phocoena","Harbour porpoise",51.66444444,-4.7088889,"Pembrokeshire",2013,"03/08/2013"
"15825",18458,"SW2013/422","Phocoena phocoena","Harbour porpoise",51.55888889,-4.2944444,"Swansea",2013,"03/08/2013"
"15826",18459,"SW2013/426","Delphinus delphis","Short-beaked common dolphin",50.77333333,-4.5747222,"Cornwall",2013,"03/08/2013"
"15827",18460,"2013/124","Phocoena phocoena","harbour porpoise",53.36,-6.17,"Co. Dublin",2013,"03/08/2013"
"15828",18461,"2013/125","Grampus griseus","Risso's dolphin",52.18,-6.83,"Co. Wexford",2013,"04/08/2013"
"15829",18462,"L2013/008","Stenella coeruleoalba","striped dolphin",54.16,-10.09,"Co. Mayo",2013,"04/08/2013"
"15830",18463,"SW2013/420","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.17666667,-1.4527778,"Shetland",2013,"05/08/2013"
"15831",18464,"SW2013/417","Phocoena phocoena","Harbour porpoise",54.83638889,-4.2625,"Dumfries and Galloway",2013,"05/08/2013"
"15832",18465,"SW2013/421","Phocoena phocoena","Harbour porpoise",52.16416667,-4.4686111,"Ceredigion",2013,"07/08/2013"
"15833",18466,"SW2013/425","Phocoena phocoena","Harbour porpoise",51.37416667,1.1272222,"Kent",2013,"08/08/2013"
"15834",18467,"SW2013/428","Phocoena phocoena","Harbour porpoise",50.805175,-0.071068,"Brighton and Hove",2013,"09/08/2013"
"15835",18468,"SW2013/431","Phocoena phocoena","Harbour porpoise",54.246716,-4.648933,"Isle of Man",2013,"09/08/2013"
"15836",18469,"2013/130","Phocoena phocoena","harbour porpoise",53.77,-9.81,"Co. Mayo",2013,"09/08/2013"
"15837",18470,"2013/134","Stenella coeruleoalba","striped dolphin",54.19,-10.04,"Co. Mayo",2013,"09/08/2013"
"15838",18471,"SW2013/432","Phocoena phocoena","Harbour porpoise",55.50194444,-4.6213889,"South Ayreshire",2013,"10/08/2013"
"15839",18472,"SW2013/429","Phocoena phocoena","Harbour porpoise",54.16555556,-3.2566667,"Cumbria",2013,"11/08/2013"
"15840",18473,"SW2013/430","Phocoena phocoena","Harbour porpoise",51.34083333,-2.9841667,"North Somerset",2013,"12/08/2013"
"15841",18474,"SW2013/435","Phocoena phocoena","Harbour porpoise",53.2425,-4.5422222,"Anglesey",2013,"12/08/2013"
"15842",18475,"SW2013/454","Phocoena phocoena","Harbour porpoise",50.74333333,-4.6355556,"Cornwall",2013,"12/08/2013"
"15843",18476,"SW2013/455","Delphinus delphis","Short-beaked common dolphin",50.7925,-4.5602778,"Cornwall",2013,"12/08/2013"
"15844",18479,"SW2013/456","Phocoena phocoena","Harbour porpoise",50.84666667,-4.5561111,"Cornwall",2013,"13/08/2013"
"15845",18480,"SW2013/457","Phocoena phocoena","Harbour porpoise",50.84666667,-4.5547222,"Cornwall",2013,"13/08/2013"
"15846",18482,"SW2013/436","Phocoena phocoena","Harbour porpoise",52.26944444,-4.2019444,"Ceredigion",2013,"14/08/2013"
"15847",18483,"SW2013/437","Phocoena phocoena","Harbour porpoise",52.26555556,-4.2061111,"Ceredigion",2013,"14/08/2013"
"15848",18484,"SW2013/438","Phocoena phocoena","Harbour porpoise",53.07861111,-4.3369444,"Gwynedd",2013,"14/08/2013"
"15849",18485,"SW2013/433","Globicephala melas","Long-finned pilot whale",60.59111111,-0.8963889,"Shetland",2013,"14/08/2013"
"15850",18486,"SW2013/434","Stenella coeruleoalba","Striped dolphin",57.40333333,-6.4925,"Highland",2013,"14/08/2013"
"15851",18487,"SW2013/635","Lagenorhynchus albirostris","White-beaked dolphin",58.94972222,-2.9705556,"Orkney",2013,"14/08/2013"
"15852",18488,"SW2013/459","Phocoena phocoena","Harbour porpoise",50.79722222,-4.5591667,"Cornwall",2013,"15/08/2013"
"15853",18489,"SW2013/441","Phocoena phocoena","Harbour porpoise",56.47361111,-2.7719444,"Tayside",2013,"16/08/2013"
"15854",18490,"2013/131","Delphinus delphis","common dolphin",52.76,-9.5,"Co. Clare",2013,"16/08/2013"
"15855",18491,"2013/132","Grampus griseus","Risso's dolphin",52.13,-6.6,"Co. Wexford",2013,"16/08/2013"
"15856",18492,"2013/133","Tursiops truncatus","bottlenose dolphin",53.01,-9.39,"Co. Clare",2013,"17/08/2013"
"15857",18493,"SW2013/460","Phocoena phocoena","Harbour porpoise",50.84833333,-4.5561111,"Cornwall",2013,"18/08/2013"
"15858",18494,"SW2013/439","Phocoena phocoena","Harbour porpoise",52.43416667,-4.0805556,"Ceredigion",2013,"18/08/2013"
"15859",18495,"SW2013/440","Phocoena phocoena","Harbour porpoise",52.21777778,-4.3588889,"Ceredigion",2013,"19/08/2013"
"15860",18496,"SW2013/461","Stenella coeruleoalba","Striped dolphin",57.25638889,-7.425,"Western Isles",2013,"19/08/2013"
"15861",18497,"SW2013/463","Globicephala melas","Long-finned pilot whale",59.135,-3.3341667,"Orkney",2013,"19/08/2013"
"15862",18498,"SW2013/545","Phocoena phocoena","Harbour porpoise",54.163411,-4.468689,"Isle of Man",2013,"19/08/2013"
"15863",18499,"L2013/010","Delphinus delphis","common dolphin",51.81,-10.27,"Co. Kerry",2013,"19/08/2013"
"15864",18500,"SW2013/517","Phocoena phocoena","Harbour porpoise",54.08805556,-2.8583333,"Lancashire",2013,"21/08/2013"
"15865",18501,"SW2013/442","Phocoena phocoena","Harbour porpoise",52.21166667,-4.3425,"Ceredigion",2013,"21/08/2013"
"15866",18502,"SW2013/443","Phocoena phocoena","Harbour porpoise",51.60277778,-4.3022222,"Swansea",2013,"22/08/2013"
