,Name.Current.Sci,Name.Common,Latitude,Longitude,County,Year,Date
1367,NA,NA,53.2421,-4.111,"Carmarthenshire, Wales",1937,06/08/1937
1368,Hyperoodon ampullatus,Bottlenose whale,55.9879,-2.9027,"East Lothian, Scotland",1937,09/08/1937
1369,Lagenorhynchus albirostris,White-beaked dolphin,54.2771,-0.394,Yorkshire,1937,11/08/1937
1370,Lagenorhynchus albirostris,White-beaked dolphin,54.2771,-0.394,Yorkshire,1937,14/08/1937
1371,NA,NA,50.1571,-5.0185,Cornwall,1937,16/08/1937
1372,Phocoena phocoena,Harbour porpoise,51.4772,-3.7146,"Glamorgan, Wales",1937,16/08/1937
1373,Stenella coeruleoalba,Striped dolphin,51.1307,-4.2447,Devon,1937,22/08/1937
1374,Phocoena phocoena,Harbour porpoise,50.91323678,0.936658957,Kent,1937,06/09/1937
1375,Orcinus orca,Killer whale,60.16142458,-1.351347943,"Shetland Islands, Scotland",1937,16/09/1937
1376,Delphinus delphis,Common dolphin,52.2112,-4.3537,"Cardiganshire, Wales",1937,20/09/1937
1377,NA,NA,53.6349,0.0164,Yorkshire,1937,25/09/1937
1378,Unknown odontocete,Unknown odontocete,51.4742,-3.7074,"Glamorgan, Wales",1937,04/10/1937
1379,Phocoena phocoena,Harbour porpoise,52.6428,1.741,Norfolk,1937,07/10/1937
1380,Phocoena phocoena,Harbour porpoise,50.91331586,0.937090834,Kent,1937,18/10/1937
1381,Phocoena phocoena,Harbour porpoise,54.7104,-3.5143,Cumberland,1937,27/10/1937
1382,NA,NA,54.6101,-1.0393,Yorkshire,1937,30/10/1937
1383,Phocoena phocoena,Harbour porpoise,51.1215583,1.323516264,Kent,1937,20/12/1937
1384,Phocoena phocoena,Harbour porpoise,51.544,-4.2051,"Glamorgan, Wales",1937,24/12/1937
1385,Grampus griseus,Risso's dolphin,58.9588,-3.3331,"Orkney Islands, Scotland",1938,08/01/1938
1386,Phocoena phocoena,Harbour porpoise,51.6423,-4.8066,"Pembrokeshire, Wales",1938,21/01/1938
1387,NA,NA,51.5077,-3.7521,"Glamorgan, Wales",1938,24/01/1938
1388,Hyperoodon ampullatus,Bottlenose whale,50.8361,0.4778,Sussex,1938,25/01/1938
1389,Grampus griseus,Risso's dolphin,58.9506,-2.8367,"Orkney Islands, Scotland",1938,10/03/1938
1390,Grampus griseus,Risso's dolphin,58.9506,-2.8367,"Orkney Islands, Scotland",1938,10/03/1938
1391,Delphinus delphis,Common dolphin,51.78387645,1.159244951,Essex,1938,12/03/1938
1392,Grampus griseus,Risso's dolphin,50.9254,0.7715,Sussex,1938,19/03/1938
1393,Phocoena phocoena,Harbour porpoise,50.9124,0.7317,Sussex,1938,31/03/1938
1394,Balaenoptera acutorostrata,Minke whale,60.1597,-1.05,"Shetland Islands, Scotland",1938,06/04/1938
1395,Phocoena phocoena,Harbour porpoise,51.53847033,0.663465417,Essex,1938,28/04/1938
1396,Phocoena phocoena,Harbour porpoise,52.9321,1.3031,Norfolk,1938,06/05/1938
1397,NA,NA,50.025,-5.0968,Cornwall,1938,09/05/1938
1398,NA,NA,52.6522,1.7329,Norfolk,1938,21/05/1938
1399,NA,NA,52.053,-7.5653,"Waterford, EIRE",1938,27/05/1938
1400,NA,NA,50.6146,-2.4516,Dorset,1938,08/06/1938
1401,NA,NA,51.49,-3.7319,"Glamorgan, Wales",1938,08/06/1938
1402,NA,NA,51.49,-3.7319,"Glamorgan, Wales",1938,17/06/1938
1403,Tursiops truncatus,Bottlenose dolphin,52.40826604,-4.087661825,"Cardigan, Wales",1938,04/07/1938
1404,Delphinus delphis,Common dolphin,52.0902,-7.6052,"Waterford, EIRE",1938,09/07/1938
1405,Delphinus delphis,Common dolphin,52.0902,-7.6052,"Waterford, EIRE",1938,09/07/1938
1406,Tursiops truncatus,Bottlenose dolphin,52.51391866,-4.05743937,"Cardigan, Wales",1938,21/07/1938
1407,Unknown odontocete,Unknown odontocete,55.7771,-1.995,Northumberland,1938,26/07/1938
1408,NA,NA,51.5752,-4.2945,"Glamorgan, Wales",1938,04/08/1938
1409,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1410,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1411,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1412,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1413,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1414,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1415,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1416,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1417,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1418,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1419,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1420,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1421,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1422,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1423,Delphinus delphis,Common dolphin,51.6782,-4.9759,"Pembrokeshire, Wales",1938,11/08/1938
1424,Hyperoodon ampullatus,Bottlenose whale,53.5981,-0.7383,Lincolnshire,1938,16/08/1938
1425,Delphinus delphis,Common dolphin,51.7051,-4.95,"Pembrokeshire, Wales",1938,17/08/1938
1426,Phocoena phocoena,Harbour porpoise,54.0431,-2.9182,Lancashire,1938,19/08/1938
1427,Phocoena phocoena,Harbour porpoise,50.7274,-0.7803,Sussex,1938,19/08/1938
1428,Phocoena phocoena,Harbour porpoise,51.4872,-3.73,"Glamorgan, Wales",1938,26/08/1938
1429,NA,NA,51.7049,-4.9501,"Pembrokeshire, Wales",1938,02/09/1938
1430,Mesoplodon bidens,Sowerby's Beaked whale,51.5729,-3.9881,"Glamorgan, Wales",1938,05/09/1938
1431,Phocoena phocoena,Harbour porpoise,50.8535,0.5772,Sussex,1938,08/09/1938
1432,NA,NA,54.6149,-1.0501,Yorkshire,1938,09/09/1938
1433,Hyperoodon ampullatus,Bottlenose whale,57.7222,-3.3696,"Morayshire, Scotland",1938,10/09/1938
1434,Balaenoptera acutorostrata,Minke whale,53.4021,-0.7855,Lincolnshire,1938,17/09/1938
1435,Phocoena phocoena,Harbour porpoise,55.309,-5.6372,"Argyllshire, Scotland",1938,21/09/1938
1436,NA,NA,51.06578982,1.08722274,Kent,1938,23/09/1938
1437,NA,NA,59.2796,-2.3734,"Orkney Islands, Scotland",1938,01/10/1938
1438,Delphinus delphis,Common dolphin,51.7085,-5.0254,"Pembrokeshire, Wales",1938,06/10/1938
1439,Hyperoodon ampullatus,Bottlenose whale,52.0877,-7.6185,"Waterford, EIRE",1938,07/10/1938
1440,Phocoena phocoena,Harbour porpoise,50.91332302,0.936806687,Kent,1938,15/10/1938
1441,Unknown odontocete,Unknown odontocete,52.4158,-4.0908,"Cardiganshire, Wales",1938,20/10/1938
1442,Grampus griseus,Risso's dolphin,49.16545065,-2.04803838,"Jersey, Channel Isles",1938,03/11/1938
1443,Phocoena phocoena,Harbour porpoise,51.6739,-4.6977,"Pembrokeshire, Wales",1938,10/11/1938
1444,Phocoena phocoena,Harbour porpoise,51.84654382,1.275322404,Essex,1938,13/11/1938
1445,Tursiops truncatus,Bottlenose dolphin,51.57243996,-4.294644122,"Glamorgan, Wales",1938,28/11/1938
1446,Physeter macrocephalus,Sperm whale,58.2319,-7.0546,"Inverness-shire, Scotland",1938,07/12/1938
1447,Phocoena phocoena,Harbour porpoise,52.6093,1.7382,Norfolk,1939,30/01/1939
1448,Delphinus delphis,Common dolphin,50.1809,-4.9743,Cornwall,1939,03/02/1939
1449,Phocoena phocoena,Harbour porpoise,50.91805468,0.884164463,Kent,1939,13/02/1939
1450,Phocoena phocoena,Harbour porpoise,54.7203,-3.5078,Cumberland,1939,09/03/1939
1451,Balaenoptera acutorostrata,Minke whale,54.1175,-0.0767,Yorkshire,1939,22/03/1939
1452,Delphinus delphis,Common dolphin,50.4221,-5.0708,Cornwall,1939,24/03/1939
1453,NA,NA,50.7328,-2.8991,Dorset,1939,31/03/1939
1454,Grampus griseus,Risso's dolphin,54.2285,-9.9891,"Mayo, EIRE",1939,29/04/1939
1455,Grampus griseus,Risso's dolphin,54.2285,-9.9891,"Mayo, EIRE",1939,29/04/1939
1456,Phocoena phocoena,Harbour porpoise,50.8763,0.6727,Sussex,1939,04/05/1939
1457,Balaenoptera acutorostrata,Minke whale,58.4425,-3.0669,"Caithness, Scotland",1939,06/05/1939
1458,Phocoena phocoena,Harbour porpoise,52.7879,1.6076,Norfolk,1939,17/05/1939
1459,Phocoena phocoena,Harbour porpoise,54.6762,-1.1939,Durham,1939,29/05/1939
1460,Tursiops truncatus,Bottlenose dolphin,54.71128254,-3.510439432,Cumberland,1939,08/06/1939
1461,Grampus griseus,Risso's dolphin,50.2662,-3.8689,Devon,1939,13/06/1939
1462,Phocoena phocoena,Harbour porpoise,50.9199,0.7542,Sussex,1939,28/06/1939
1463,Tursiops truncatus,Bottlenose dolphin,51.5082687,-0.116894997,London,1939,04/07/1939
1464,Tursiops truncatus,Bottlenose dolphin,51.5082687,-0.116894997,London,1939,04/07/1939
1465,Phocoena phocoena,Harbour porpoise,54.8942,-4.3893,"Kirkcudbrightshire, Scotland",1939,06/07/1939
1466,Mesoplodon bidens,Sowerby's Beaked whale,51.53440503,0.687890231,Essex,1939,16/07/1939
1467,Tursiops truncatus,Bottlenose dolphin,50.41636906,-5.083074147,Cornwall,1939,26/07/1939
1468,Lagenorhynchus albirostris,White-beaked dolphin,54.2794,-0.3942,Yorkshire,1939,28/07/1939
1469,Tursiops truncatus,Bottlenose dolphin,50.82660612,-0.267584431,Sussex,1939,29/07/1939
1470,Phocoena phocoena,Harbour porpoise,56.1877,-2.8216,"Fifeshire, Scotland",1939,29/07/1939
1471,Hyperoodon ampullatus,Bottlenose whale,51.78387256,1.159389713,Essex,1939,31/07/1939
1472,Phocoena phocoena,Harbour porpoise,50.9089,0.7259,Sussex,1939,01/08/1939
1473,Hyperoodon ampullatus,Bottlenose whale,51.77319423,0.940134378,Essex,1939,30/07/1939
1474,Hyperoodon ampullatus,Bottlenose whale,51.77302187,0.939833184,Essex,1939,30/07/1939
1475,Phocoena phocoena,Harbour porpoise,54.7112,-3.5139,Cumberland,1939,03/08/1939
1476,NA,NA,57.6842,-2.6848,"Banffshire, Scotland",1939,05/08/1939
1477,Grampus griseus,Risso's dolphin,54.0862,-4.7629,Isle of Man,1939,02/08/1939
1478,NA,NA,51.7893885,1.003992833,Essex,1939,07/08/1939
1479,Lagenorhynchus albirostris,White-beaked dolphin,54.2896,-0.3971,Yorkshire,1939,09/08/1939
1480,NA,NA,51.4823,-3.7237,"Glamorgan, Wales",1939,28/08/1939
1481,Phocoena phocoena,Harbour porpoise,54.2057,-0.2821,Yorkshire,1939,04/09/1939
1482,Phocoena phocoena,Harbour porpoise,51.2442,-3.0056,Somerset,1939,05/09/1939
1483,Balaenoptera acutorostrata,Minke whale,56.4979,-2.7043,"Angus, Scotland",1939,20/09/1939
1484,Hyperoodon ampullatus,Bottlenose whale,54.71,-3.5169,Cumberland,1939,23/09/1939
1485,Tursiops truncatus,Bottlenose dolphin,52.20430029,1.625162879,Suffolk,1939,29/09/1939
1486,Phocoena phocoena,Harbour porpoise,53.3471,0.2716,Lincolnshire,1939,14/10/1939
1487,Stenella coeruleoalba,Striped dolphin,50.0428,-5.6503,Cornwall,1939,20/11/1939
1488,Phocoena phocoena,Harbour porpoise,50.8689,0.6533,Sussex,1939,23/11/1939
1489,Tursiops truncatus,Bottlenose dolphin,52.92222781,1.337248005,Norfolk,1939,29/11/1939
1490,Grampus griseus,Risso's dolphin,53.3401,-2.7595,Lancashire,1939,NA
1491,Tursiops truncatus,Bottlenose dolphin,54.08769434,-4.761573582,Isle of Man,1940,13/01/1940
1492,Phocoena phocoena,Harbour porpoise,51.676,-4.7002,"Pembrokeshire, Wales",1940,12/02/1940
1493,Tursiops truncatus,Bottlenose dolphin,52.45993037,1.744380251,Suffolk,1940,29/02/1940
1494,Unknown odontocete,Unknown odontocete,54.7546,-5.7055,"Antrim, N.Ireland",1940,08/03/1940
1495,Phocoena phocoena,Harbour porpoise,50.6089,-1.9553,Dorset,1940,26/03/1940
1496,Grampus griseus,Risso's dolphin,52.0838,-7.5724,"Waterford, EIRE",1940,27/04/1940
1497,Tursiops truncatus,Bottlenose dolphin,56.10767241,-3.801094463,"Clackmannanshire, Scotland",1940,09/05/1940
1498,Balaenoptera acutorostrata,Minke whale,53.1528,0.3528,Lincolnshire,1940,22/05/1940
1499,Mesoplodon bidens,Sowerby's Beaked whale,54.6727,-1.1889,Durham,1940,26/07/1940
1500,Phocoena phocoena,Harbour porpoise,52.4685,-4.0721,"Cardiganshire, Wales",1940,01/07/1940
1501,Phocoena phocoena,Harbour porpoise,54.7192,-3.5084,Cumberland,1940,19/07/1940
1502,Delphinus delphis,Common dolphin,52.4176,-4.0869,"Cardiganshire, Wales",1940,22/07/1940
1503,Tursiops truncatus,Bottlenose dolphin,54.70948564,-3.510372638,Cumberland,1940,07/08/1940
1504,Tursiops truncatus,Bottlenose dolphin,51.33279177,-3.010207295,Somerset,1940,04/09/1940
1505,Grampus griseus,Risso's dolphin,52.8294,-4.4966,"Carnarvonshire, Wales",1940,28/09/1940
1506,Delphinus delphis,Common dolphin,51.8085,-2.3542,Gloucestershire,1940,15/06/1940
1507,Delphinus delphis,Common dolphin,51.8085,-2.3542,Gloucestershire,1940,15/06/1940
1508,NA,NA,54.4929,-0.6211,Yorkshire,1940,06/11/1940
1509,Phocoena phocoena,Harbour porpoise,54.7148,-3.5126,Cumberland,1940,19/11/1940
1510,NA,NA,51.39565404,0.835036406,Kent,1940,28/11/1940
1511,NA,NA,50.08144004,-5.320189981,Cornwall,1941,28/01/1941
1512,Phocoena phocoena,Harbour porpoise,50.6887,-1.0728,Isle of Wight,1941,27/01/1941
1513,Tursiops truncatus,Bottlenose dolphin,53.63176924,-0.088983784,Yorkshire,1941,09/02/1941
1514,Grampus griseus,Risso's dolphin,52.1739,-6.5786,"Wexford, EIRE",1941,15/02/1941
1515,Lagenorhynchus acutus,White-sided dolphin,54.8436,-1.3343,Durham,1941,18/03/1941
1516,Orcinus orca,Killer whale,54.72005796,-3.498653842,Cumberland,1941,19/03/1941
1517,Hyperoodon ampullatus,Bottlenose whale,57.1772,-2.0776,"Aberdeenshire, Scotland",1941,30/03/1941
1518,Phocoena phocoena,Harbour porpoise,52.2779,1.6339,Suffolk,1941,04/04/1941
1519,Orcinus orca,Killer whale,56.46886793,-2.766184619,"Angus, Scotland",1941,16/04/1941
1520,Balaenoptera acutorostrata,Minke whale,56.5906,-2.5182,"Angus, Scotland",1941,22/04/1941
1521,Unknown mysticete,Unknown mysticete,53.1472,0.3538,Lincolnshire,1941,30/04/1941
1522,Orcinus orca,Killer whale,56.34186721,-2.786288069,"Fife, Scotland",1941,16/05/1941
1523,Grampus griseus,Risso's dolphin,50.7856,-1.3835,Hampshire,1941,24/06/1941
1524,Unknown odontocete,Unknown odontocete,50.2875,-3.8988,Devon,1941,11/07/1941
1525,Lagenorhynchus albirostris,White-beaked dolphin,57.6009,-7.1543,"Inverness-shire, Scotland",1941,15/07/1941
1526,Phocoena phocoena,Harbour porpoise,54.0861,-4.7631,Isle of Man,1941,15/07/1941
1527,Delphinus delphis,Common dolphin,52.0526,-7.563,"Waterford, EIRE",1941,13/08/1941
1528,NA,NA,49.9619,-6.2972,Cornwall,1941,22/08/1941
1529,Tursiops truncatus,Bottlenose dolphin,54.74884043,-3.452788905,Cumberland,1941,05/09/1941
1530,Lagenorhynchus acutus,White-sided dolphin,51.3735185,1.244151822,Kent,1941,10/09/1941
1531,Tursiops truncatus,Bottlenose dolphin,50.78289454,-0.985658303,Hampshire,1941,19/09/1941
1532,Tursiops truncatus,Bottlenose dolphin,50.63244812,-1.406070877,Isle of Wight,1941,13/10/1941
1533,Hyperoodon ampullatus,Bottlenose whale,52.8879,0.4369,Norfolk,1941,NA
1534,Hyperoodon ampullatus,Bottlenose whale,56.0115,-4.7652,"Dunbartonshire, Scotland",1941,14/10/1941
1535,NA,NA,53.4314,0.2096,Lincolnshire,1941,05/11/1941
1536,NA,NA,NA,NA,"Ross & Cromarty, Scotland",1941,06/11/1941
1537,NA,NA,55.7145,-1.9207,Northumberland,1941,06/11/1941
1538,Balaenoptera acutorostrata,Minke whale,53.3745,0.2517,Lincolnshire,1941,16/11/1941
1539,Orcinus orca,Killer whale,53.14618352,0.37888514,Lincolnshire,1941,23/12/1941
1540,NA,NA,53.4068,-4.5653,"Anglesey, Gwynedd, Wales",1942,19/03/1942
1541,Unknown balaenoptera,Unknown balaenopterid,52.1734,-6.5765,"Wexford, EIRE",1942,06/01/1942
1542,Globicephala melas,Long-finned pilot whale,53.2495,-4.0538,"Caernarvonshire, Wales",1942,11/04/1942
1543,Tursiops truncatus,Bottlenose dolphin,52.97796617,0.559288402,Norfolk,1942,15/05/1942
1544,Tursiops truncatus,Bottlenose dolphin,52.65418959,1.734647394,Norfolk,1942,19/05/1942
1545,Unknown odontocete,Unknown odontocete,55.7675,-6.3579,"Argyllshire, Scotland",1942,31/05/1942
1546,NA,NA,52.9454,1.2483,Norfolk,1942,16/06/1942
1547,Hyperoodon ampullatus,Bottlenose whale,52.8771,0.4332,Norfolk,1942,28/06/1942
1548,Tursiops truncatus,Bottlenose dolphin,50.60831932,-1.951944784,Dorset,1942,22/07/1942
1549,Globicephala melas,Long-finned pilot whale,51.0681,-4.2226,Devon,1942,20/07/1942
1550,Phocoena phocoena,Harbour porpoise,51.38063136,1.211304044,Kent,1942,04/08/1942
1551,Delphinus delphis,Common dolphin,50.6178,-1.3749,Isle of Wight,1942,06/09/1942
1552,Orcinus orca,Killer whale,54.07393932,-0.189033494,Yorkshire,1942,07/09/1942
1553,Balaenoptera acutorostrata,Minke whale,52.9611,0.8517,Norfolk,1942,25/11/1942
1554,Balaenoptera physalus,Fin whale,NA,NA,"Inverness-shire, Scotland",1942,25/11/1942
1555,Hyperoodon ampullatus,Bottlenose whale,54.9872,-5.9684,"Antrim, N.Ireland",1942,27/11/1942
1556,NA,NA,54.2253,-4.6891,Isle of Man,1942,07/12/1942
1557,NA,NA,54.7676,-3.4438,Cumberland,1942,12/12/1942
1558,Hyperoodon ampullatus,Bottlenose whale,54.427,-0.5293,North Yorkshire,1942,12/12/1942
1559,NA,NA,55.0826,-1.4674,Northumberland,1943,13/01/1943
1560,Balaenoptera physalus,Fin whale,56.7872,-2.3561,"Kincardine, Scotland",1943,12/01/1943
1561,Balaenoptera physalus,Fin whale,NA,NA,"Shetland Islands, Scotland",1943,NA
1562,Delphinus delphis,Common dolphin,59.1396,-3.3033,"Orkney Islands, Scotland",1943,15/02/1943
1563,Lagenorhynchus albirostris,White-beaked dolphin,56.0508,-3.2942,"Fifeshire, Scotland",1943,02/02/1943
1564,Balaenoptera acutorostrata,Minke whale,51.9031,-5.305,"Pembrokeshire, Wales",1943,24/05/1943
1565,NA,NA,53.6194,0.1443,Yorkshire,1943,04/06/1943
1566,Phocoena phocoena,Harbour porpoise,54.2155,-0.2803,Yorkshire,1943,30/06/1943
1567,Orcinus orca,Killer whale,56.80391315,-2.344573779,"Kincardineshire, Scotland",1943,03/07/1943
1568,Orcinus orca,Killer whale,57.17847032,-2.079403281,"Aberdeenshire, Scotland",1943,04/07/1943
1569,Orcinus orca,Killer whale,57.17856016,-2.079403473,"Aberdeenshire, Scotland",1943,04/07/1943
1570,Orcinus orca,Killer whale,55.1316378,-1.498058773,Northumberland,1943,10/07/1943
1571,Hyperoodon ampullatus,Bottlenose whale,54.3965,-1.8285,Yorkshire,1943,13/07/1943
1572,Phocoena phocoena,Harbour porpoise,56.3355,-2.7774,"Fifeshire, Scotland",1943,23/07/1943
1573,NA,NA,56.0012,-2.5058,"E.Lothian, Scotland",1943,06/08/1943
1574,Balaenoptera acutorostrata,Minke whale,51.7655,-2.4204,Gloucestershire,1943,13/07/1943
1575,NA,NA,56.0189,-2.894,"E.Lothian, Scotland",1943,01/09/1943
1576,Mesoplodon bidens,Sowerby's Beaked whale,58.1142,-3.6527,"Sutherland, Scotland",1943,02/09/1943
1577,Balaenoptera acutorostrata,Minke whale,52.5925,1.7387,Norfolk,1943,13/10/1943
1578,Balaenoptera acutorostrata,Minke whale,54.1518,-4.474,Isle of Man,1943,13/10/1943
1579,Delphinus delphis,Common dolphin,52.7183,1.7006,Norfolk,1943,25/10/1943
1580,Phocoena phocoena,Harbour porpoise,57.2453,-2.0407,"Aberdeenshire, Scotland",1943,30/10/1943
1581,Phocoena phocoena,Harbour porpoise,57.2484,-2.037,"Aberdeenshire, Scotland",1943,03/12/1943
1582,Grampus griseus,Risso's dolphin,50.8302,-0.9076,Hampshire,1943,22/12/1943
1583,Orcinus orca,Killer whale,52.6823609,-9.654840122,"Clare, EIRE",1943,30/12/1943
1584,Balaenoptera acutorostrata,Minke whale,54.909,-1.3541,Northumberland,1944,05/02/1944
1585,Orcinus orca,Killer whale,60.68003881,-0.901539916,"Shetland Islands, Scotland",1944,15/02/1944
1586,Balaenoptera physalus,Fin whale,50.3336,-5.1862,Cornwall,1944,17/02/1944
1587,Ziphius cavirostris,Cuvier's Beaked whale,53.4006,-10.2301,"Galway, EIRE",1944,NA
1588,NA,NA,56.9988,-7.3983,"Western Isles, Scotland",1944,30/03/1944
1589,Phocoena phocoena,Harbour porpoise,57.2727,-2.0188,"Aberdeenshire, Scotland",1944,18/04/1944
1590,NA,NA,53.2076,-4.4974,"Anglesey, Gwynedd, Wales",1944,24/04/1944
1591,Phocoena phocoena,Harbour porpoise,53.9201,-3.0548,Lancashire,1944,NA
1592,Delphinus delphis,Common dolphin,52.6983,1.7088,Norfolk,1944,19/05/1944
1593,Grampus griseus,Risso's dolphin,57.1334,-2.0581,"Aberdeenshire, Scotland",1944,21/05/1944
1594,Globicephala melas,Long-finned pilot whale,56.4972,-2.7059,"Angus, Scotland",1944,29/05/1944
1595,Hyperoodon ampullatus,Bottlenose whale,55.0026,-5.0871,"Wigtownshire, Scotland",1944,28/05/1944
1596,Lagenorhynchus albirostris,White-beaked dolphin,56.3474,-2.8,"Fifeshire, Scotland",1944,22/06/1944
1597,Phocoena phocoena,Harbour porpoise,56.1841,-2.8137,"Fifeshire, Scotland",1944,15/07/1944
1598,Tursiops truncatus,Bottlenose dolphin,51.37875371,-3.402529419,"Glamorgan, Wales",1944,15/08/1944
1599,Phocoena phocoena,Harbour porpoise,57.2745,-2.0177,"Aberdeenshire, Scotland",1944,12/08/1944
1600,Phocoena phocoena,Harbour porpoise,53.1887,-4.4637,"Anglesey, Gwynedd, Wales",1944,23/08/1944
1601,Tursiops truncatus,Bottlenose dolphin,57.03774985,-1.758076697,"Aberdeenshire, Scotland",1944,15/08/1944
