"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"3319","SW2004/187a","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.75630456,-7.0175158,"Western Isles",2004,"14/06/2004"
"3320","SW2004/188b","Phocoena phocoena","Harbour porpoise",55.66040252,-6.2616525,"Argyll and Bute",2004,"15/06/2004"
"3321","SW2004/192b","Lagenorhynchus albirostris","White-beaked dolphin",59.05439102,-3.3181363,"Orkney",2004,"17/06/2004"
"3322","SW2004/196b","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.86176115,-5.4510376,"Highland",2004,"20/06/2004"
"3323","SW2004/199a","Phocoena phocoena","Harbour porpoise",55.9899748,-2.8929578,"East Lothian",2004,"22/06/2004"
"3324","SW2004/206b","Phocoena phocoena","Harbour porpoise",55.59149232,-5.1504686,"North Ayrshire",2004,"23/06/2004"
"3325","SW2004/206c","Balaenoptera acutorostrata","Minke whale",57.7082459,-7.0041259,"Western Isles",2004,"26/06/2004"
"3326","SW2004/206d","Lagenorhynchus albirostris","White-beaked dolphin",58.58589415,-3.7374582,"Highland",2004,"28/06/2004"
"3327","SW2004/206f","Unknown delphinid ","Lagenorhynchus sp. (indeterminate species)",55.68930229,-1.7900132,"Northumberland",2004,"28/06/2004"
"3328","SW2004/210a","Phocoena phocoena","Harbour porpoise",55.77398261,-4.9338995,"North Ayrshire",2004,"30/06/2004"
"3329","SW2004/212c","Globicephala melas","Long-finned pilot whale",57.90015103,-3.9978851,"Highland",2004,"02/07/2004"
"3330","SW2004/214c","Phocoena phocoena","Harbour porpoise",55.75080121,-4.9257817,"North Ayrshire",2004,"03/07/2004"
"3331","SW2004/216d","Tursiops truncatus","Bottlenose dolphin",57.71195422,-3.4301381,"Moray",2004,"04/07/2004"
"3332","SW2004/216e","Phocoena phocoena","Harbour porpoise",56.17856192,-5.0807622,"Argyll and Bute",2004,"05/07/2004"
"3333","SW2004/219a","Grampus griseus","Risso's dolphin",58.22596169,-6.3317743,"Western Isles",2004,"08/07/2004"
"3334","SW2004/222a","Balaenoptera acutorostrata","Minke whale",57.61919097,-6.3999996,"Highland",2004,"13/07/2004"
"3335","SW2004/222b","Phocoena phocoena","Harbour porpoise",57.68460115,-2.7446976,"Aberdeenshire",2004,"13/07/2004"
"3336","SW2004/222c","Phocoena phocoena","Harbour porpoise",55.78519413,-6.3455296,"Argyll and Bute",2004,"13/07/2004"
"3337","SW2004/222d","Phocoena phocoena","Harbour porpoise",57.67286809,-2.3370145,"Aberdeenshire",2004,"14/07/2004"
"3338","SW2004/227c","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",57.57150289,-4.04005,"Highland",2004,"18/07/2004"
"3339","SW2004/228a","Grampus griseus","Risso's dolphin",55.72228537,-6.3943128,"Argyll and Bute",2004,"20/07/2004"
"3340","SW2004/231a","Balaenoptera acutorostrata","Minke whale",57.01401882,-7.3622938,"Western Isles",2004,"21/07/2004"
"3341","SW2004/231b","Balaenoptera acutorostrata","Minke whale",58.95734313,-4.130007,"Orkney",2004,"21/07/2004"
"3342","SW2004/231c","Phocoena phocoena","Harbour porpoise",57.69334596,-4.0066219,"Highland",2004,"21/07/2004"
"3343","SW2004/231d","Phocoena phocoena","Harbour porpoise",58.61843218,-3.3464524,"Highland",2004,"21/07/2004"
"3344","SW2004/234a","Phocoena phocoena","Harbour porpoise",56.55432649,-2.5824377,"Angus",2004,"23/07/2004"
"3345","SW2004/235a","Lagenorhynchus albirostris","White-beaked dolphin",58.60668657,-3.3528863,"Highland",2004,"27/07/2004"
"3346","SW2004/238a","Balaenoptera acutorostrata","Minke whale",57.66076801,-7.4341402,"Western Isles",2004,"31/07/2004"
"3347","SW2004/240a","Unknown odontocete","Odontocete (indeterminate species)",55.65685758,-4.8297133,"North Ayrshire",2004,"02/08/2004"
"3348","SW2004/240b","Tursiops truncatus","Bottlenose dolphin",56.53705891,-2.6228277,"Angus",2004,"02/08/2004"
"3349","SW2004/240c","Mesoplodon bidens","Sowerby's beaked whale",57.59189539,-4.1114757,"Highland",2004,"04/08/2004"
"3350","SW2004/240d","Unknown odontocete","Odontocete (indeterminate species)",57.24688177,-5.4812136,"Highland",2004,"04/08/2004"
"3351","SW2004/244a","Phocoena phocoena","Harbour porpoise",56.00536237,-3.5236473,"Falkirk",2004,"06/08/2004"
"3352","SW2004/244b","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.00567336,-3.8531181,"Highland",2004,"06/08/2004"
"3353","SW2004/247a","Phocoena phocoena","Harbour porpoise",56.00486671,-5.4600724,"Argyll and Bute",2004,"08/08/2004"
"3354","SW2004/251a","Phocoena phocoena","Harbour porpoise",57.70161123,-2.8927182,"Moray",2004,"15/08/2004"
"3355","SW2004/253a","Phocoena phocoena","Harbour porpoise",57.59070929,-4.0745927,"Highland",2004,"17/08/2004"
"3356","SW2004/257a","Tursiops truncatus","Bottlenose dolphin",57.54990016,-4.2026507,"Highland",2004,"20/08/2004"
"3357","SW2004/266a","Phocoena phocoena","Harbour porpoise",56.19955911,-5.0679319,"Argyll and Bute",2004,"04/09/2004"
"3358","SW2004/269a","Balaenoptera acutorostrata","Minke whale",55.88409365,-6.3469904,"Argyll and Bute",2004,"10/09/2004"
"3359","SW2004/274a","Globicephala melas","Long-finned pilot whale",57.85458773,-5.4503505,"Highland",2004,"13/09/2004"
"3360","SW2004/279a","Phocoena phocoena","Harbour porpoise",56.76074482,-2.4171368,"Aberdeenshire",2004,"15/09/2004"
"3361","SW2004/285a","Lagenorhynchus albirostris","White-beaked dolphin",57.50548818,-6.5868223,"Highland",2004,"22/09/2004"
"3362","SW2004/291b","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",56.53946131,-6.7736503,"Argyll and Bute",2004,"28/09/2004"
"3363","SW2004/291c","Phocoena phocoena","Harbour porpoise",57.34446487,-5.5918972,"Highland",2004,"28/09/2004"
"3364","SW2004/303a","Balaenoptera physalus","Fin whale",60.61608392,-1.4116735,"Shetland",2004,"04/10/2004"
"3365","SW2004/303b","Phocoena phocoena","Harbour porpoise",55.67764827,-6.5087044,"Argyll and Bute",2004,"04/10/2004"
"3366","SW2004/307b","Balaenoptera acutorostrata","Minke whale",58.53037224,-4.3961132,"Highland",2004,"07/10/2004"
"3367","SW2004/309c","Phocoena phocoena","Harbour porpoise",57.68878291,-2.9276305,"Moray",2004,"10/10/2004"
"3368","SW2004/313a","Phocoena phocoena","Harbour porpoise",58.61022301,-3.4408227,"Highland",2004,"12/10/2004"
"3369","SW2004/314a","Phocoena phocoena","Harbour porpoise",55.51395295,-4.6261506,"South Ayrshire",2004,"14/10/2004"
"3370","SW2004/320a","Grampus griseus","Risso's dolphin",57.45512416,-6.6355779,"Highland",2004,"18/10/2004"
"3371","SW2004/328c","Phocoena phocoena","Harbour porpoise",56.1503131,-3.0705407,"Fife",2004,"28/10/2004"
"3372","SW2004/332c","Grampus griseus","Risso's dolphin",57.2214271,-2.0546532,"Aberdeenshire",2004,"01/11/2004"
"3373","SW2004/332d","Phocoena phocoena","Harbour porpoise",57.26815336,-2.0232155,"Aberdeenshire",2004,"01/11/2004"
"3374","SW2004/333a","Phocoena phocoena","Harbour porpoise",55.99887691,-4.8514635,"Argyll and Bute",2004,"06/11/2004"
"3375","SW2004/335","Stenella coeruleoalba","Striped dolphin",57.43301397,-6.5760651,"Highland",2004,"12/11/2004"
"3376","SW2004/335b","Phocoena phocoena","Harbour porpoise",57.38289098,-6.0718466,"Highland",2004,"16/11/2004"
"3377","SW2004/338c","Grampus griseus","Risso's dolphin",57.85346655,-4.1065434,"Highland",2004,"19/11/2004"
"3378","SW2004/338d","Balaenoptera acutorostrata","Minke whale",60.33722264,-1.1540259,"Shetland",2004,"22/11/2004"
"3379","SW2004/339b","Balaenoptera acutorostrata","Minke whale",58.03694616,-6.6904476,"Western Isles",2004,"25/11/2004"
"3380","SW2004/342b","Unknown delphinid ","Dolphin (indeterminate species)",57.1143865,-7.3933713,"Western Isles",2004,"06/12/2004"
"3381","SW2004/342a","Physeter macrocephalus","Sperm whale",58.22263549,-6.9656421,"Western Isles",2004,"07/12/2004"
"3382","SW2004/354d","Phocoena phocoena","Harbour porpoise",57.32295396,-1.9717678,"Aberdeenshire",2004,"13/12/2004"
"3383","SW2004/354e","Phocoena phocoena","Harbour porpoise",56.64722157,-2.5023219,"Angus",2004,"15/12/2004"
"3384","SW2004/359a","Phocoena phocoena","Harbour porpoise",56.79606549,-2.322561,"Aberdeenshire",2004,"19/12/2004"
"3385","SW2004/361a","Lagenorhynchus acutus","Atlantic white-sided dolphin",56.35448018,-5.860991,"Argyll and Bute",2004,"24/12/2004"
"3386","SW2004/364a","Unknown","Cetacean (indeterminate species)",57.637236,-7.4994249,"Western Isles",2004,"28/12/2004"
"3387","SW2004/367","Unknown delphinid ","Dolphin (indeterminate species)",55.80524257,-5.1246218,"Argyll and Bute",2004,"30/12/2004"
"3388","SW2005/1d","Phocoena phocoena","Harbour porpoise",55.87670046,-5.3142946,"Argyll and Bute",2005,"02/01/2005"
"3389","SW2005/1e","Ziphius cavirostris","Cuvier's beaked whale",56.35892408,-6.1676431,"Argyll and Bute",2005,"02/01/2005"
"3390","SW2005/1f","Stenella coeruleoalba","Striped dolphin",58.50899369,-4.3860701,"Highland",2005,"03/01/2005"
"3391","SW2005/4b","Ziphius cavirostris","Cuvier's beaked whale",57.36313232,-7.4065996,"Western Isles",2005,"10/01/2005"
"3392","SW2005/4c","Phocoena phocoena","Harbour porpoise",57.38289098,-6.0718466,"Highland",2005,"11/01/2005"
"3393","SW2005/17a","Phocoena phocoena","Harbour porpoise",57.57150289,-4.04005,"Highland",2005,"20/01/2005"
"3394","SW2005/17b","Globicephala melas","Long-finned pilot whale",55.88885541,-6.3395203,"Argyll and Bute",2005,"20/01/2005"
"3395","SW2005/18e","Delphinus delphis","Short-beaked common dolphin",56.54286693,-6.7317357,"Argyll and Bute",2005,"21/01/2005"
"3396","SW2005/18f","Mesoplodon bidens","Sowerby's beaked whale",57.53122736,-1.804589,"Aberdeenshire",2005,"22/01/2005"
"3397","SW2005/19b","Stenella coeruleoalba","Striped dolphin",58.64497588,-3.1062233,"Highland",2005,"23/01/2005"
"3398","SW2005/19c","Phocoena phocoena","Harbour porpoise",56.21425061,-5.0916934,"Argyll and Bute",2005,"23/01/2005"
"3399","SW2005/22a","Unknown","Cetacean (indeterminate species)",57.67780689,-1.979877,"Aberdeenshire",2005,"27/01/2005"
"3400","SW2005/23a","Unknown delphinid ","Dolphin (indeterminate species)",57.24500797,-7.4324123,"Western Isles",2005,"29/01/2005"
"3401","SW2005/24a","Delphinus delphis","Short-beaked common dolphin",57.6838597,-6.350752,"Highland",2005,"30/01/2005"
"3402","SW2005/24b","Delphinus delphis","Short-beaked common dolphin",57.3285359,-7.3948464,"Western Isles",2005,"30/01/2005"
"3403","SW2005/28b","Globicephala melas","Long-finned pilot whale",55.71614359,-6.3394397,"Argyll and Bute",2005,"07/02/2005"
"3404","SW2005/28c","Phocoena phocoena","Harbour porpoise",57.67779849,-1.9496926,"Aberdeenshire",2005,"08/02/2005"
"3405","SW2005/28d","Unknown delphinid ","Dolphin (indeterminate species)",57.47974818,-7.373737,"Western Isles",2005,"08/02/2005"
"3406","SW2005/30a","Globicephala melas","Long-finned pilot whale",58.48509601,-6.3018564,"Western Isles",2005,"10/02/2005"
"3407","SW2005/30b","Unknown odontocete","Odontocete (indeterminate species)",55.86358421,-4.9838202,"Argyll and Bute",2005,"11/02/2005"
"3408","SW2005/31a","Unknown delphinid ","Dolphin (indeterminate species)",57.1435474,-7.4059035,"Western Isles",2005,"12/02/2005"
"3409","SW2005/31b","Delphinus delphis","Short-beaked common dolphin",58.34194689,-6.6402163,"Western Isles",2005,"13/02/2005"
"3410","SW2005/31c","Globicephala melas","Long-finned pilot whale",58.34284218,-6.6403339,"Western Isles",2005,"13/02/2005"
"3411","SW2005/32d","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",56.35453054,-5.8593763,"Argyll and Bute",2005,"14/02/2005"
"3412","SW2005/32a","Phocoena phocoena","Harbour porpoise",55.7546181,-4.9165023,"North Ayrshire",2005,"15/02/2005"
"3413","SW2005/32b","Phocoena phocoena","Harbour porpoise",55.98988492,-3.3883595,"City of Edinburgh",2005,"15/02/2005"
"3414","SW2005/32e","Phocoena phocoena","Harbour porpoise",56.7472294,-2.4284338,"Angus",2005,"16/02/2005"
"3415","SW2005/32c","Delphinus delphis","Short-beaked common dolphin",57.90094678,-6.8146241,"Western Isles",2005,"17/02/2005"
"3416","SW2005/34b","Phocoena phocoena","Harbour porpoise",55.94506255,-4.9228005,"Argyll and Bute",2005,"19/02/2005"
"3417","SW2005/34c","Unknown delphinid ","Dolphin (indeterminate species)",57.20572735,-7.4249661,"Western Isles",2005,"19/02/2005"
"3418","SW2005/35a","Delphinus delphis","Short-beaked common dolphin",57.64952776,-6.4070327,"Highland",2005,"21/02/2005"
"3419","SW2005/35b","Phocoena phocoena","Harbour porpoise",57.67209258,-2.5566512,"Aberdeenshire",2005,"21/02/2005"
"3420","SW2005/42b","Grampus griseus","Risso's dolphin",58.06604111,-5.3078915,"Highland",2005,"24/02/2005"
"3421","SW2005/42a","Phocoena phocoena","Harbour porpoise",55.98106523,-3.2902649,"City of Edinburgh",2005,"25/02/2005"
"3422","SW2005/43a","Unknown delphinid ","Dolphin (indeterminate species)",57.49999239,-7.3633451,"Western Isles",2005,"26/02/2005"
"3423","SW2005/45b","Phocoena phocoena","Harbour porpoise",58.64725646,-3.3389454,"Highland",2005,"27/02/2005"
"3424","SW2005/47b","Phocoena phocoena","Harbour porpoise",56.66480064,-5.9449719,"Highland",2005,"28/02/2005"
"3425","SW2005/59a","Phocoena phocoena","Harbour porpoise",57.98407193,-3.916283,"Highland",2005,"12/03/2005"
"3426","SW2005/59b","Unknown delphinid ","Dolphin (indeterminate species)",58.25826196,-6.8818684,"Western Isles",2005,"12/03/2005"
"3427","SW2005/59c","Phocoena phocoena","Harbour porpoise",56.81503235,-5.1180905,"Highland",2005,"12/03/2005"
"3428","SW2005/59d","Phocoena phocoena","Harbour porpoise",57.30309878,-5.7157738,"Highland",2005,"12/03/2005"
"3429","SW2005/59e","Lagenorhynchus acutus","Atlantic white-sided dolphin",60.60045169,-1.3334289,"Shetland",2005,"12/03/2005"
"3430","SW2005/59f","Grampus griseus","Risso's dolphin",57.86645616,-3.7869435,"Highland",2005,"13/03/2005"
"3431","SW2005/59g","Phocoena phocoena","Harbour porpoise",58.46244594,-5.0551877,"Highland",2005,"13/03/2005"
"3432","SW2005/60b","Phocoena phocoena","Harbour porpoise",57.26880012,-5.7803645,"Highland",2005,"14/03/2005"
"3433","SW2005/60c","Lagenorhynchus albirostris","White-beaked dolphin",58.65507054,-3.2771899,"Highland",2005,"14/03/2005"
"3434","SW2005/61e","Grampus griseus","Risso's dolphin",59.36065778,-2.8989563,"Orkney",2005,"15/03/2005"
"3435","SW2005/62b","Phocoena phocoena","Harbour porpoise",57.67390232,-2.9943237,"Moray",2005,"16/03/2005"
"3436","SW2005/62c","Phocoena phocoena","Harbour porpoise",55.68723609,-4.8764688,"North Ayrshire",2005,"17/03/2005"
"3437","SW2005/62d","Phocoena phocoena","Harbour porpoise",55.98470243,-4.8424013,"Argyll and Bute",2005,"17/03/2005"
"3438","SW2005/66a","Unknown delphinid ","Dolphin (indeterminate species)",56.05096549,-2.6181837,"East Lothian",2005,"21/03/2005"
"3439","SW2005/66b","Phocoena phocoena","Harbour porpoise",56.02777259,-3.4539144,"Fife",2005,"21/03/2005"
"3440","SW2005/66c","Phocoena phocoena","Harbour porpoise",58.80311493,-2.9900821,"Orkney",2005,"21/03/2005"
"3441","SW2005/72a","Phocoena phocoena","Harbour porpoise",56.47418117,-5.7106641,"Argyll and Bute",2005,"24/03/2005"
"3442","SW2005/72b","Phocoena phocoena","Harbour porpoise",56.02733538,-4.8648005,"Argyll and Bute",2005,"24/03/2005"
"3443","SW2005/72c","Phocoena phocoena","Harbour porpoise",57.66871173,-3.517302,"Moray",2005,"24/03/2005"
"3444","SW2005/72d","Phocoena phocoena","Harbour porpoise",55.64045173,-6.1083972,"Argyll and Bute",2005,"24/03/2005"
"3445","SW2005/72e","Unknown delphinid ","Dolphin (indeterminate species)",57.44448154,-7.398598,"Western Isles",2005,"24/03/2005"
"3446","SW2005/73n","Phocoena phocoena","Harbour porpoise",56.42820301,-2.802663,"Fife",2005,"25/03/2005"
"3447","SW2005/73o","Phocoena phocoena","Harbour porpoise",58.9518784,-2.7770397,"Orkney",2005,"26/03/2005"
"3448","SW2005/76g","Lagenorhynchus albirostris","White-beaked dolphin",58.8703264,-3.3961175,"Orkney",2005,"27/03/2005"
"3449","SW2005/76f","Phocoena phocoena","Harbour porpoise",57.26366075,-2.0265288,"Aberdeenshire",2005,"28/03/2005"
"3450","SW2005/79d","Phocoena phocoena","Harbour porpoise",57.4825852,-4.2987057,"Highland",2005,"29/03/2005"
"3451","SW2005/79e","Phocoena phocoena","Harbour porpoise",56.01294478,-3.5640534,"Falkirk",2005,"29/03/2005"
"3452","SW2005/80b","Phocoena phocoena","Harbour porpoise",56.21357564,-5.0464657,"Argyll and Bute",2005,"30/03/2005"
"3453","SW2005/80c","Phocoena phocoena","Harbour porpoise",56.268537,-2.5942362,"Fife",2005,"31/03/2005"
"3454","SW2005/87e","Delphinus delphis","Short-beaked common dolphin",57.15583257,-2.0760483,"City of Aberdeen",2005,"04/04/2005"
"3455","SW2005/90d","Phocoena phocoena","Harbour porpoise",56.20607935,-5.0587748,"Argyll and Bute",2005,"06/04/2005"
"3456","SW2005/90e","Phocoena phocoena","Harbour porpoise",56.20607935,-5.0587748,"Argyll and Bute",2005,"06/04/2005"
"3457","SW2005/92a","Phocoena phocoena","Harbour porpoise",57.57834547,-4.1157091,"Highland",2005,"09/04/2005"
"3458","SW2005/94a","Phocoena phocoena","Harbour porpoise",55.94634596,-3.0681093,"East Lothian",2005,"10/04/2005"
"3459","SW2005/99","Phocoena phocoena","Harbour porpoise",55.5595272,-1.632149,"Northumberland",2005,"12/04/2005"
"3460","SW2005/100a","Phocoena phocoena","Harbour porpoise",56.23080463,-5.546621,"Argyll and Bute",2005,"12/04/2005"
"3461","SW2005/100b","Phocoena phocoena","Harbour porpoise",56.23080463,-5.546621,"Argyll and Bute",2005,"12/04/2005"
"3462","SW2005/101a","Phocoena phocoena","Harbour porpoise",56.02939813,-3.4684201,"Fife",2005,"13/04/2005"
"3463","SW2005/102","Phocoena phocoena","Harbour porpoise",55.68485248,-1.8170778,"Northumberland",2005,"14/04/2005"
"3464","SW2005/109","Phocoena phocoena","Harbour porpoise",55.68665673,-1.8218415,"Northumberland",2005,"19/04/2005"
"3465","SW2005/109a","Phocoena phocoena","Harbour porpoise",58.64554977,-3.0373132,"Highland",2005,"19/04/2005"
"3466","SW2005/109b","Phocoena phocoena","Harbour porpoise",55.91584007,-2.1488067,"Scottish Borders",2005,"20/04/2005"
"3467","SW2005/109c","Physeter macrocephalus","Sperm whale",57.56460218,-6.5691585,"Highland",2005,"20/04/2005"
"3468","SW2005/110b","Phocoena phocoena","Harbour porpoise",56.72023052,-2.4411994,"Angus",2005,"21/04/2005"
"3469","SW2005/112f","Phocoena phocoena","Harbour porpoise",57.17648947,-2.0860156,"City of Aberdeen",2005,"22/04/2005"
"3470","SW2005/112g","Phocoena phocoena","Harbour porpoise",55.98425408,-3.2422799,"City of Edinburgh",2005,"25/04/2005"
"3471","SW2005/112h","Phocoena phocoena","Harbour porpoise",56.07923171,-4.8365012,"Argyll and Bute",2005,"25/04/2005"
"3472","SW2005/113b","Phocoena phocoena","Harbour porpoise",57.8693879,-4.0113557,"Highland",2005,"26/04/2005"
"3473","SW2005/113c","Phocoena phocoena","Harbour porpoise",58.91802607,-3.2087278,"Orkney",2005,"26/04/2005"
"3474","SW2005/114b","Phocoena phocoena","Harbour porpoise",55.75293697,-5.0231869,"Argyll and Bute",2005,"27/04/2005"
"3475","SW2005/114c","Phocoena phocoena","Harbour porpoise",60.18590615,-1.4013543,"Shetland",2005,"27/04/2005"
"3476","SW2005/114d","Unknown delphinid ","Dolphin (indeterminate species)",57.08991436,-7.2707752,"Western Isles",2005,"29/04/2005"
"3477","SW2005/115c","Phocoena phocoena","Harbour porpoise",57.75315854,-3.91581,"Highland",2005,"01/05/2005"
"3478","SW2005/115d","Phocoena phocoena","Harbour porpoise",56.63733866,-2.5021906,"Angus",2005,"01/05/2005"
"3479","SW2005/115e","Phocoena phocoena","Harbour porpoise",57.58740672,-4.1112156,"Highland",2005,"02/05/2005"
"3480","SW2005/115f","Phocoena phocoena","Harbour porpoise",56.77429594,-2.394377,"Aberdeenshire",2005,"02/05/2005"
